building,feature_set,mode,target_variant,use_static,strict_cold_start,seed,n_dynamic_features,n_static_features,n_train_seq,n_val_seq,n_test_seq,status,rmse,mae,r2,wape_pct,wape_24h,wape_72h,wape_168h,wape_336h,scope,n_train_seq_pooled,n_val_seq_pooled,n_test_seq_pooled
LIB,setA,M0,heat_kwh,False,False,62,8,0,11158,2066,8213,ok,9.402079218339404,5.684301376342773,0.9770105481147766,9.890121459960938,14.160545349121094,13.728954315185549,9.387730598449709,7.997958183288574,single,,,
LIB,setA,M0,heat_kwh,False,False,72,8,0,11158,2066,8213,ok,9.246934949984144,5.619283199310303,0.9777629971504213,9.776995658874512,12.633686065673828,12.617712020874023,9.13316535949707,7.789547920227051,single,,,
LIB,setA,M0,heat_kwh,False,False,82,8,0,11158,2066,8213,ok,9.423832780115433,5.647276878356934,0.976904034614563,9.825702667236328,13.769891738891602,13.549176216125488,9.524341583251951,8.043421745300293,single,,,
SOC,setA,M0,heat_kwh,False,False,42,8,0,11158,2066,8213,ok,17.349754380128303,10.127842903137209,0.9803907871246338,9.235770225524902,10.817304611206056,11.749200820922852,8.704440116882324,7.358604907989502,single,,,
SOC,setA,M0,heat_kwh,False,False,52,8,0,11158,2066,8213,ok,17.416481613319878,10.16209316253662,0.9802396297454834,9.267004013061523,10.381938934326172,11.223978996276855,9.140118598937988,7.630090236663818,single,,,
SOC,setA,M0,heat_kwh,False,False,62,8,0,11158,2066,8213,ok,17.652702042585346,10.359530448913574,0.979699969291687,9.447049140930176,11.467973709106444,12.066916465759276,9.287242889404297,7.8621110916137695,single,,,
SOC,setA,M0,heat_kwh,False,False,72,8,0,11158,2066,8213,ok,17.631442576657882,10.26821994781494,0.9797488451004028,9.363781929016112,12.788344383239746,12.52153205871582,9.31378936767578,7.88196325302124,single,,,
SOC,setA,M0,heat_kwh,False,False,82,8,0,11158,2066,8213,ok,17.44389461182667,9.95974349975586,0.980177402496338,9.082476615905762,12.477043151855469,11.942852973937988,9.426432609558104,7.708133220672607,single,,,
U01,setA,M0,heat_kwh,False,False,42,8,0,11158,2066,8213,ok,12.837468525551728,7.840719699859619,0.9772161841392516,9.520386695861816,6.98664665222168,8.075493812561035,5.243042469024658,4.78379487991333,single,,,
U01,setA,M0,heat_kwh,False,False,52,8,0,11158,2066,8213,ok,12.983910801344315,7.913815021514893,0.9766933917999268,9.60914134979248,7.64570426940918,7.006044387817383,4.680878639221191,4.813687801361084,single,,,
U01,setA,M0,heat_kwh,False,False,62,8,0,11158,2066,8213,ok,11.953420518201511,7.169859886169434,0.980246126651764,8.70581340789795,6.156337261199951,8.043350219726562,5.491550922393799,4.777471542358398,single,,,
U01,setA,M0,heat_kwh,False,False,72,8,0,11158,2066,8213,ok,11.808391522623328,7.064861297607422,0.9807225465774536,8.57832145690918,6.92378044128418,7.969705581665039,5.466464996337891,4.919907093048096,single,,,
U01,setA,M0,heat_kwh,False,False,82,8,0,11158,2066,8213,ok,11.627953595090164,7.052451133728027,0.9813072085380554,8.563252449035645,8.074474334716797,9.069510459899902,6.6476287841796875,5.876866817474365,single,,,
U02,setA,M0,heat_kwh,False,False,42,8,0,11158,2066,8206,ok,4.081597147222738,2.056007146835327,0.9038791060447692,23.782649993896484,26.849273681640625,29.36958885192871,25.488868713378903,24.252580642700195,single,,,
U02,setA,M0,heat_kwh,False,False,52,8,0,11158,2066,8206,ok,4.008242935356215,1.9584932327270508,0.9073030352592468,22.6546688079834,22.048011779785156,28.76357650756836,22.725337982177734,20.143320083618164,single,,,
U02,setA,M0,heat_kwh,False,False,62,8,0,11158,2066,8206,ok,3.8647070742364575,1.9885523319244385,0.913823127746582,23.00237274169922,17.910715103149414,22.36119842529297,21.896507263183594,20.257793426513672,single,,,
U02,setA,M0,heat_kwh,False,False,72,8,0,11158,2066,8206,ok,3.951332500094893,2.070718050003052,0.9099166393280028,23.952817916870117,25.965063095092773,28.87381172180176,24.926511764526367,22.676265716552734,single,,,
U02,setA,M0,heat_kwh,False,False,82,8,0,11158,2066,8206,ok,4.025662120120254,2.1546263694763184,0.9064955711364746,24.923418045043945,22.95286750793457,27.962671279907227,23.71708297729492,21.233736038208008,single,,,
U02B,setA,M0,heat_kwh,False,False,42,8,0,11158,2066,8206,ok,3.1883451052054723,2.010205030441284,0.9134465456008912,20.6900691986084,18.749887466430664,19.905929565429688,18.62556266784668,17.660968780517578,single,,,
U02B,setA,M0,heat_kwh,False,False,52,8,0,11158,2066,8206,ok,3.2257494329212397,2.0369365215301514,0.9114037752151488,20.9652042388916,20.448890686035156,21.414121627807617,20.307729721069336,18.886375427246097,single,,,
U02B,setA,M0,heat_kwh,False,False,62,8,0,11158,2066,8206,ok,3.2340736433053383,2.0539753437042236,0.9109459519386292,21.14057731628418,17.331218719482422,16.803401947021484,17.50939178466797,17.158920288085938,single,,,
U02B,setA,M0,heat_kwh,False,False,72,8,0,11158,2066,8206,ok,3.261404714485757,2.07309889793396,0.9094343781471252,21.337406158447266,19.4646053314209,20.574113845825195,18.71738052368164,18.311492919921875,single,,,
U02B,setA,M0,heat_kwh,False,False,82,8,0,11158,2066,8206,ok,3.293713830390975,2.1033105850219727,0.9076310992240906,21.648361206054688,18.68014335632324,18.098434448242188,17.835704803466797,17.327970504760742,single,,,
U03,setA,M0,heat_kwh,False,False,42,8,0,11158,2066,8206,ok,13.048992857673325,8.694188117980957,0.9424811601638794,17.797882080078125,10.61036777496338,10.507697105407717,11.99404239654541,14.380330085754396,single,,,
U03,setA,M0,heat_kwh,False,False,52,8,0,11158,2066,8206,ok,11.173586926309952,6.870325565338135,0.9578263163566588,14.064249992370604,8.208747863769531,7.322093963623047,6.104347229003906,8.446596145629883,single,,,
U03,setA,M0,heat_kwh,False,False,62,8,0,11158,2066,8206,ok,10.827698714327168,6.651180267333984,0.960396945476532,13.61563777923584,6.605361461639404,5.724717140197754,5.390738010406494,8.180586814880371,single,,,
U03,setA,M0,heat_kwh,False,False,72,8,0,11158,2066,8206,ok,9.891315743430216,6.075876235961914,0.966950535774231,12.437932014465332,7.510621547698975,7.084661483764648,5.536837577819824,7.025599956512451,single,,,
U03,setA,M0,heat_kwh,False,False,82,8,0,11158,2066,8206,ok,12.18799578318509,8.136816024780273,0.9498211741447448,16.656883239746094,10.315587997436523,10.901772499084473,10.255470275878906,10.758204460144045,single,,,
U03B,setA,M0,heat_kwh,False,False,42,8,0,9923,2066,8206,ok,4.468023921427813,2.4339048862457275,0.9313360452651978,15.724369049072266,4.1460137367248535,5.598593711853027,11.817394256591797,10.889461517333984,single,,,
U03B,setA,M0,heat_kwh,False,False,52,8,0,9923,2066,8206,ok,4.432602234601074,2.506122589111328,0.9324204325675964,16.190935134887695,6.744386196136475,5.958545684814453,11.574769973754885,11.296099662780762,single,,,
U03B,setA,M0,heat_kwh,False,False,62,8,0,9923,2066,8206,ok,4.700246747621383,2.665849208831787,0.9240130186080932,17.222858428955078,4.649475574493408,5.415390491485596,12.1723051071167,13.054281234741213,single,,,
U03B,setA,M0,heat_kwh,False,False,72,8,0,9923,2066,8206,ok,4.483561053159333,2.503830671310425,0.9308576583862304,16.176128387451172,6.002796649932861,6.782110691070557,10.495564460754396,10.837048530578612,single,,,
U03B,setA,M0,heat_kwh,False,False,82,8,0,9923,2066,8206,ok,4.314412895211942,2.3978304862976074,0.9359762072563172,15.49130916595459,4.390976905822754,4.935667037963867,12.111539840698242,11.76057243347168,single,,,
U04,setA,M0,heat_kwh,False,False,42,8,0,14317,2066,8206,ok,9.398576312098337,6.0510077476501465,0.9943014979362488,5.405440807342529,2.749350070953369,2.4721622467041016,2.3356223106384277,2.528822183609009,single,,,
U04,setA,M0,heat_kwh,False,False,52,8,0,14317,2066,8206,ok,10.579905958713187,6.550349712371826,0.9927788972854614,5.8515095710754395,4.83925199508667,5.347850322723389,5.04705810546875,4.581425666809082,single,,,
U04,setA,M0,heat_kwh,False,False,62,8,0,14317,2066,8206,ok,10.758402534654309,6.749470233917236,0.9925332069396972,6.029386043548584,3.859365701675415,4.184891223907471,4.404819488525391,4.090553283691406,single,,,
U04,setA,M0,heat_kwh,False,False,72,8,0,14317,2066,8206,ok,12.728859522600356,7.903295516967773,0.9895475506782532,7.060112476348877,7.890330791473389,8.1779203414917,6.638817310333252,5.733870983123779,single,,,
U04,setA,M0,heat_kwh,False,False,82,8,0,14317,2066,8206,ok,12.08490849893926,7.062864780426025,0.9905784130096436,6.309345245361328,6.887519359588623,7.35725212097168,6.456869602203369,5.916776180267334,single,,,
U04B,setA,M0,heat_kwh,False,False,42,8,0,13621,2066,8206,ok,1.801580884563407,0.8943088054656982,0.9618292450904846,13.376420974731444,139400592.0,112288072.0,105562776.0,142532736.0,single,,,
U04B,setA,M0,heat_kwh,False,False,52,8,0,13621,2066,8206,ok,1.7501781917858903,0.8534677624702454,0.9639763236045836,12.765551567077637,138380960.0,217761568.0,159562848.0,124606464.0,single,,,
U04B,setA,M0,heat_kwh,False,False,62,8,0,13621,2066,8206,ok,1.9617395470541124,0.9907733201980592,0.9547408819198608,14.819266319274902,188705072.0,230345856.0,172745808.0,142487264.0,single,,,
U04B,setA,M0,heat_kwh,False,False,72,8,0,13621,2066,8206,ok,1.7875244325688642,0.9000231623649597,0.9624225497245787,13.461892127990724,232004528.0,305726624.0,271680480.0,205099184.0,single,,,
U04B,setA,M0,heat_kwh,False,False,82,8,0,13621,2066,8206,ok,2.083980942842183,1.0787291526794434,0.948924720287323,16.13484764099121,418307520.0,601089408.0,349647424.0,254703312.0,single,,,
U05,setA,M0,heat_kwh,False,False,42,8,0,13297,2066,8206,ok,17.489591282321502,9.179019927978516,0.910968780517578,19.519596099853516,24.258543014526367,31.939626693725582,27.320877075195312,22.179441452026367,single,,,
U05,setA,M0,heat_kwh,False,False,52,8,0,13297,2066,8206,ok,17.366695477735718,9.277499198913574,0.9122155904769896,19.729015350341797,25.21380615234375,26.835603713989254,24.84708595275879,21.084081649780273,single,,,
U05,setA,M0,heat_kwh,False,False,62,8,0,13297,2066,8206,ok,15.499268053061863,8.856643676757812,0.9300793409347534,18.834047317504883,18.065317153930664,23.27116584777832,19.93366241455078,18.56173324584961,single,,,
U05,setA,M0,heat_kwh,False,False,72,8,0,13297,2066,8206,ok,17.23784795441732,9.819257736206056,0.9135133624076844,20.88109016418457,19.334932327270508,23.1205997467041,20.245624542236328,19.21256446838379,single,,,
U05,setA,M0,heat_kwh,False,False,82,8,0,13297,2066,8206,ok,17.250705870408428,9.649707794189451,0.9133842587471008,20.520532608032227,22.628084182739254,27.50540542602539,23.891481399536133,21.14122772216797,single,,,
U05B,setA,M0,heat_kwh,False,False,42,8,0,9993,2066,8206,ok,1.6881364399290373,0.9505805373191832,0.9501885175704956,15.964055061340332,19.768016815185547,14.134703636169434,9.842562675476074,8.69699764251709,single,,,
U05B,setA,M0,heat_kwh,False,False,52,8,0,9993,2066,8206,ok,1.5899541193262463,0.9521338939666748,0.9558141231536864,15.990142822265623,15.819198608398438,10.838414192199709,7.671511173248291,7.550417900085449,single,,,
U05B,setA,M0,heat_kwh,False,False,62,8,0,9993,2066,8206,ok,1.632543076184933,1.0003963708877563,0.9534152746200562,16.800662994384766,17.12030792236328,16.287534713745117,11.219661712646484,9.127665519714355,single,,,
U05B,setA,M0,heat_kwh,False,False,72,8,0,9993,2066,8206,ok,1.607789675418044,0.8925219774246216,0.954817235469818,14.989018440246582,14.496317863464355,8.675691604614258,6.522317409515381,6.271480560302734,single,,,
U05B,setA,M0,heat_kwh,False,False,82,8,0,9993,2066,8206,ok,1.622804772857951,0.9275460243225098,0.9539693593978882,15.577214241027832,16.528560638427734,15.159867286682127,10.613370895385742,9.538928031921388,single,,,
U06,setA,M0,heat_kwh,False,False,42,8,0,13297,2066,8206,ok,9.47565835160223,5.7412519454956055,0.9730079770088196,9.774020195007324,11.656916618347168,11.608757972717283,9.611686706542969,9.478449821472168,single,,,
U06,setA,M0,heat_kwh,False,False,52,8,0,13297,2066,8206,ok,9.581701211575645,5.510699272155762,0.9724004864692688,9.381522178649902,14.557550430297852,15.031548500061035,11.739418029785156,10.822973251342772,single,,,
U06,setA,M0,heat_kwh,False,False,62,8,0,13297,2066,8206,ok,9.904445351443288,5.645546913146973,0.9705098867416382,9.611090660095217,13.67682647705078,13.701041221618652,10.780779838562012,10.727062225341797,single,,,
U06,setA,M0,heat_kwh,False,False,72,8,0,13297,2066,8206,ok,8.799106673934425,5.646517276763916,0.9767248034477234,9.612741470336914,9.08609390258789,9.193726539611816,8.701789855957031,7.968652725219727,single,,,
U06,setA,M0,heat_kwh,False,False,82,8,0,13297,2066,8206,ok,9.3037186766034,5.487105846405029,0.9739786386489868,9.34135627746582,10.150753021240234,10.69793701171875,8.800871849060059,9.54942512512207,single,,,
U06A,setA,M0,heat_kwh,False,False,42,8,0,13297,2066,8206,ok,2.8652513499624974,1.5491667985916138,0.9448482394218444,17.47660255432129,9.74492359161377,10.5115385055542,9.387751579284668,9.272981643676758,single,,,
U06A,setA,M0,heat_kwh,False,False,52,8,0,13297,2066,8206,ok,2.812971626580731,1.603933572769165,0.9468424320220948,18.09444236755371,13.581938743591309,14.775647163391112,12.47230339050293,10.99242877960205,single,,,
U06A,setA,M0,heat_kwh,False,False,62,8,0,13297,2066,8206,ok,2.517566003170973,1.3779466152191162,0.9574209451675416,15.54501724243164,10.00875759124756,10.206815719604492,9.457608222961426,9.278280258178713,single,,,
U06A,setA,M0,heat_kwh,False,False,72,8,0,13297,2066,8206,ok,2.869275239885794,1.595678448677063,0.9446932077407836,18.001314163208008,11.612160682678224,12.100473403930664,10.330904006958008,9.676291465759276,single,,,
U06A,setA,M0,heat_kwh,False,False,82,8,0,13297,2066,8206,ok,2.7596451070918424,1.6139897108078003,0.9488388299942015,18.20788955688477,10.537439346313477,11.447409629821776,9.544440269470217,9.040595054626465,single,,,
GEO,setA,M1,heat_kwh,False,False,42,9,0,11088,2066,8213,ok,75.82541560943632,13.276976585388184,0.1051705479621887,70.67768859863281,27.395200729370117,42.49906539916992,36.10649108886719,31.26197052001953,single,,,
GEO,setA,M1,heat_kwh,False,False,52,9,0,11088,2066,8213,ok,75.9073531980351,13.068748474121094,0.1032356023788452,69.56922149658203,24.90328598022461,36.98819732666016,33.60511779785156,29.7069034576416,single,,,
GEO,setA,M1,heat_kwh,False,False,62,9,0,11088,2066,8213,ok,75.78123711340096,13.382232666015623,0.1062129139900207,71.23799133300781,23.853431701660156,34.437469482421875,29.356937408447266,29.24683380126953,single,,,
GEO,setA,M1,heat_kwh,False,False,72,9,0,11088,2066,8213,ok,76.95589620644736,13.250984191894531,0.0782895684242248,70.53932189941406,26.379467010498047,40.588661193847656,34.2184944152832,29.592206954956055,single,,,
GEO,setA,M1,heat_kwh,False,False,82,9,0,11088,2066,8213,ok,76.78119276554644,13.541997909545898,0.0824697017669677,72.0884780883789,27.966476440429688,46.07442855834961,38.364837646484375,33.062503814697266,single,,,
ICO,setA,M1,heat_kwh,False,False,42,9,0,11159,2066,8213,ok,7.390643581504126,4.400665760040283,0.94630366563797,15.077685356140137,24.964061737060547,24.96781539916992,19.039419174194336,15.90471076965332,single,,,
ICO,setA,M1,heat_kwh,False,False,52,9,0,11159,2066,8213,ok,7.765432927233567,4.9551568031311035,0.9407195448875428,16.97749900817871,22.361787796020508,23.956274032592773,18.27547264099121,15.204002380371094,single,,,
ICO,setA,M1,heat_kwh,False,False,62,9,0,11159,2066,8213,ok,8.456760604791755,5.144276142120361,0.929694652557373,17.625463485717773,26.568017959594727,27.37298011779785,21.684986114501953,18.404630661010746,single,,,
ICO,setA,M1,heat_kwh,False,False,72,9,0,11159,2066,8213,ok,8.05324099675142,4.89274787902832,0.9362439513206482,16.763669967651367,24.71865463256836,26.20927619934082,19.720401763916016,16.893640518188477,single,,,
ICO,setA,M1,heat_kwh,False,False,82,9,0,11159,2066,8213,ok,8.587901507768292,4.679595947265625,0.9274972677230836,16.03336524963379,30.77744483947754,32.327545166015625,25.8181095123291,21.53676414489746,single,,,
LIB,setA,M1,heat_kwh,False,False,42,9,0,11158,2066,8213,ok,9.648565994210172,5.640707015991211,0.9757893681526184,9.814270973205566,15.674205780029297,14.921344757080078,9.129128456115724,7.631038188934326,single,,,
LIB,setA,M1,heat_kwh,False,False,52,9,0,11158,2066,8213,ok,9.494920275987749,5.846072673797607,0.976554274559021,10.171586990356444,11.924528121948242,12.831499099731444,8.45945930480957,7.542544364929199,single,,,
LIB,setA,M1,heat_kwh,False,False,62,9,0,11158,2066,8213,ok,9.583046773413232,5.717247009277344,0.9761170148849488,9.947443008422852,14.644150733947754,15.18422031402588,10.94646167755127,8.84897232055664,single,,,
LIB,setA,M1,heat_kwh,False,False,72,9,0,11158,2066,8213,ok,9.361827089704208,5.705375671386719,0.9772069454193116,9.926788330078123,11.68243408203125,11.817155838012695,7.623837947845459,6.55266809463501,single,,,
LIB,setA,M1,heat_kwh,False,False,82,9,0,11158,2066,8213,ok,9.48961071313341,5.747109413146973,0.9765805006027222,9.999401092529297,12.445133209228516,13.094664573669434,8.90844440460205,7.979983329772949,single,,,
SOC,setA,M1,heat_kwh,False,False,42,9,0,11158,2066,8213,ok,17.478532102915743,10.18979263305664,0.9800986051559448,9.29226303100586,11.738855361938477,11.764229774475098,8.26585578918457,6.949622631072998,single,,,
SOC,setA,M1,heat_kwh,False,False,52,9,0,11158,2066,8213,ok,18.357114222505807,10.642799377441406,0.9780475497245787,9.705368041992188,12.837713241577148,13.93428897857666,10.668228149414062,8.462047576904297,single,,,
SOC,setA,M1,heat_kwh,False,False,62,9,0,11158,2066,8213,ok,17.577526899546957,10.210527420043944,0.9798725247383118,9.31117057800293,11.919861793518066,12.5823335647583,8.709197044372559,7.340585231781006,single,,,
SOC,setA,M1,heat_kwh,False,False,72,9,0,11158,2066,8213,ok,17.90655165812659,10.7713041305542,0.9791119694709778,9.822553634643556,12.763686180114746,13.070743560791016,9.69728660583496,7.953202247619629,single,,,
SOC,setA,M1,heat_kwh,False,False,82,9,0,11158,2066,8213,ok,17.59893386386037,9.88015842437744,0.9798234701156616,9.00990104675293,11.637179374694824,12.415362358093262,11.180174827575684,8.428278923034668,single,,,
U01,setA,M1,heat_kwh,False,False,42,9,0,11158,2066,8213,ok,12.549300361980157,7.564006328582764,0.9782276153564452,9.18439483642578,7.3598175048828125,8.407546997070312,6.099528789520264,5.2654805183410645,single,,,
U01,setA,M1,heat_kwh,False,False,52,9,0,11158,2066,8213,ok,12.187834280271428,7.463899612426758,0.979463756084442,9.062843322753906,6.753830432891846,7.640753269195557,5.48436975479126,4.987426280975342,single,,,
U01,setA,M1,heat_kwh,False,False,62,9,0,11158,2066,8213,ok,12.677089084110923,7.6830363273620605,0.9777818918228148,9.328923225402832,8.565042495727539,8.743366241455078,6.166281700134277,5.4065260887146,single,,,
U01,setA,M1,heat_kwh,False,False,72,9,0,11158,2066,8213,ok,12.424116592164737,7.608038425445557,0.9786598086357116,9.237859725952148,9.306844711303713,10.1091947555542,6.659992218017578,5.810446739196777,single,,,
U01,setA,M1,heat_kwh,False,False,82,9,0,11158,2066,8213,ok,13.45501390902262,7.858623027801514,0.9749714136123656,9.542125701904297,6.504886627197266,7.5878214836120605,5.640157699584961,5.182809829711914,single,,,
U02,setA,M1,heat_kwh,False,False,42,9,0,11158,2066,8206,ok,4.023591566376684,2.0332841873168945,0.906591773033142,23.51980781555176,20.687028884887695,27.60445976257324,25.640045166015625,22.34113121032715,single,,,
U02,setA,M1,heat_kwh,False,False,52,9,0,11158,2066,8206,ok,3.854530784659172,2.007988452911377,0.9142764210700988,23.227197647094727,19.38115119934082,23.99342918395996,23.0847110748291,20.33831787109375,single,,,
U02,setA,M1,heat_kwh,False,False,62,9,0,11158,2066,8206,ok,3.9619693051746983,2.053056240081787,0.909430980682373,23.748516082763672,19.208702087402344,25.231473922729492,22.949182510375977,21.2342586517334,single,,,
U02,setA,M1,heat_kwh,False,False,72,9,0,11158,2066,8206,ok,4.326440586674503,2.20015025138855,0.892001211643219,25.45001220703125,31.17842674255371,32.071754455566406,28.890119552612305,26.084455490112305,single,,,
U02,setA,M1,heat_kwh,False,False,82,9,0,11158,2066,8206,ok,3.825611270106494,2.01420521736145,0.915557861328125,23.29911231994629,17.748870849609375,25.21060562133789,20.90890312194824,19.308576583862305,single,,,
U02B,setA,M1,heat_kwh,False,False,42,9,0,11158,2066,8206,ok,3.246424248461833,2.0709848403930664,0.910264492034912,21.31564712524414,17.91282844543457,18.90701675415039,18.332305908203125,17.93638801574707,single,,,
U02B,setA,M1,heat_kwh,False,False,52,9,0,11158,2066,8206,ok,3.185816600801187,2.0447912216186523,0.913583755493164,21.04604721069336,16.426496505737305,17.470279693603516,18.257999420166016,17.924402236938477,single,,,
U02B,setA,M1,heat_kwh,False,False,62,9,0,11158,2066,8206,ok,3.280017585009445,2.064009666442871,0.9083977341651917,21.24385452270508,20.237943649291992,21.242168426513672,20.05028533935547,18.99610137939453,single,,,
U02B,setA,M1,heat_kwh,False,False,72,9,0,11158,2066,8206,ok,3.2263004667642567,2.0627787113189697,0.911373496055603,21.231184005737305,17.828594207763672,19.87405586242676,19.411802291870117,18.412572860717773,single,,,
U02B,setA,M1,heat_kwh,False,False,82,9,0,11158,2066,8206,ok,3.250263350160714,2.078028917312622,0.9100521206855774,21.388147354125977,17.94896125793457,17.865436553955078,16.102998733520508,15.859925270080566,single,,,
U03,setA,M1,heat_kwh,False,False,42,9,0,11158,2066,8206,ok,10.590814864639562,6.432055473327637,0.9621108770370485,13.16706657409668,7.041742324829102,5.7541608810424805,5.101879119873047,6.779940605163574,single,,,
U03,setA,M1,heat_kwh,False,False,52,9,0,11158,2066,8206,ok,10.925448159250436,6.821760177612305,0.9596787095069884,13.964832305908203,7.412308692932129,6.357051849365234,5.535338878631592,7.678328990936279,single,,,
U03,setA,M1,heat_kwh,False,False,62,9,0,11158,2066,8206,ok,10.759617251711155,6.769533157348633,0.960893452167511,13.857917785644531,8.092782020568848,6.96633243560791,7.239729404449463,9.225521087646484,single,,,
U03,setA,M1,heat_kwh,False,False,72,9,0,11158,2066,8206,ok,10.419115150062115,6.521804332733154,0.9633294343948364,13.350791931152344,8.075218200683594,6.933928966522217,5.93918514251709,6.83801794052124,single,,,
U03,setA,M1,heat_kwh,False,False,82,9,0,11158,2066,8206,ok,12.829673013898471,8.63052749633789,0.9443984031677246,17.66756248474121,12.437493324279783,16.097251892089844,15.604884147644045,15.203365325927734,single,,,
U03B,setA,M1,heat_kwh,False,False,42,9,0,9923,2066,8206,ok,4.4268384918125,2.529442548751831,0.9325960278511048,16.341594696044922,6.282723426818848,6.062806129455566,12.009613037109377,11.19640064239502,single,,,
U03B,setA,M1,heat_kwh,False,False,52,9,0,9923,2066,8206,ok,4.472773308034231,2.4737560749053955,0.9311899542808532,15.981830596923828,5.476777076721191,7.581794261932373,12.757906913757324,11.827123641967772,single,,,
U03B,setA,M1,heat_kwh,False,False,62,9,0,9923,2066,8206,ok,4.781725292641976,2.67455530166626,0.9213557243347168,17.279104232788086,5.842557430267334,5.9110107421875,12.854802131652832,12.7103910446167,single,,,
U03B,setA,M1,heat_kwh,False,False,72,9,0,9923,2066,8206,ok,4.917853562367292,2.7795729637145996,0.9168142080307008,17.95757484436035,4.649984836578369,5.25216817855835,11.789592742919922,12.271291732788086,single,,,
U03B,setA,M1,heat_kwh,False,False,82,9,0,9923,2066,8206,ok,4.836895035957178,2.749901533126831,0.9195305109024048,17.76588249206543,4.869625091552734,6.213331699371338,10.746597290039062,12.879375457763672,single,,,
U04,setA,M1,heat_kwh,False,False,42,9,0,14317,2066,8206,ok,11.88571229924196,7.893136024475098,0.9908864498138428,7.051037311553955,5.77479362487793,6.243254661560059,4.819684028625488,4.544570446014404,single,,,
U04,setA,M1,heat_kwh,False,False,52,9,0,14317,2066,8206,ok,12.087203745480824,7.152750492095947,0.990574836730957,6.389641284942627,6.423826217651367,7.587145328521728,6.741537094116211,5.738194465637207,single,,,
U04,setA,M1,heat_kwh,False,False,62,9,0,14317,2066,8206,ok,11.675090546022007,6.714412212371826,0.9912065863609314,5.998068332672119,5.973239898681641,6.808736324310303,6.0680413246154785,5.929050445556641,single,,,
U04,setA,M1,heat_kwh,False,False,72,9,0,14317,2066,8206,ok,14.477065792485746,9.314990997314451,0.9864792823791504,8.321197509765625,8.592278480529785,9.65784740447998,7.506021499633789,6.598510265350342,single,,,
U04,setA,M1,heat_kwh,False,False,82,9,0,14317,2066,8206,ok,13.039633562989078,8.005236625671387,0.9890309572219848,7.151177883148193,8.679041862487793,9.56989860534668,7.518859386444092,6.424383640289307,single,,,
U04B,setA,M1,heat_kwh,False,False,42,9,0,13621,2066,8206,ok,2.5828528316277355,1.497989535331726,0.92154461145401,22.405839920043945,1719679872.0,3341180416.0,2192545024.0,1363043968.0,single,,,
U04B,setA,M1,heat_kwh,False,False,52,9,0,13621,2066,8206,ok,1.942559557852274,0.9490891695022584,0.9556215405464172,14.195785522460938,146199760.0,232696368.0,227805024.0,168309280.0,single,,,
U04B,setA,M1,heat_kwh,False,False,62,9,0,13621,2066,8206,ok,2.2281211350074406,1.1390117406845093,0.9416150450706482,17.036510467529297,385944800.0,722395712.0,404908480.0,282303360.0,single,,,
U04B,setA,M1,heat_kwh,False,False,72,9,0,13621,2066,8206,ok,2.3114117304083845,1.2005354166030884,0.9371684193611144,17.956735610961914,394636576.0,863369152.0,525035744.0,407127104.0,single,,,
U04B,setA,M1,heat_kwh,False,False,82,9,0,13621,2066,8206,ok,1.744869613804208,0.8584380745887756,0.9641945362091064,12.839892387390137,135802480.0,321244352.0,187769536.0,121641176.0,single,,,
U05,setA,M1,heat_kwh,False,False,42,9,0,13297,2066,8206,ok,17.888254653291796,9.909481048583984,0.9068636894226074,21.072954177856445,27.59336280822754,29.587188720703125,25.063411712646484,21.777475357055664,single,,,
U05,setA,M1,heat_kwh,False,False,52,9,0,13297,2066,8206,ok,18.233152373053443,9.93364429473877,0.9032376408576964,21.124338150024418,24.87125587463379,27.47768783569336,22.387042999267575,19.49941635131836,single,,,
U05,setA,M1,heat_kwh,False,False,62,9,0,13297,2066,8206,ok,16.468271903639057,9.323312759399414,0.9210633039474488,19.826438903808594,21.1732234954834,26.332834243774418,21.641178131103516,20.553598403930664,single,,,
U05,setA,M1,heat_kwh,False,False,72,9,0,13297,2066,8206,ok,17.261731567516172,9.61872386932373,0.9132735133171082,20.45464515686035,23.569168090820312,27.30904197692871,24.020092010498047,21.46708297729492,single,,,
U05,setA,M1,heat_kwh,False,False,82,9,0,13297,2066,8206,ok,18.060546769391426,10.10169792175293,0.9050610065460204,21.48171043395996,23.773744583129883,26.998647689819336,23.844770431518555,21.627214431762695,single,,,
U05B,setA,M1,heat_kwh,False,False,42,9,0,9993,2066,8206,ok,1.5726398283342202,0.8790401816368103,0.9567712545394896,14.762605667114258,14.256998062133787,11.982366561889648,9.930726051330566,8.340747833251953,single,,,
U05B,setA,M1,heat_kwh,False,False,52,9,0,9993,2066,8206,ok,1.631287368989477,0.9811722040176392,0.9534869194030762,16.477811813354492,12.199949264526367,7.97462272644043,7.466457843780518,7.564830780029297,single,,,
U05B,setA,M1,heat_kwh,False,False,62,9,0,9993,2066,8206,ok,1.5670983362362971,0.9550020098686218,0.9570753574371338,16.038311004638672,11.431554794311523,7.785923957824707,5.783885478973389,6.118163108825684,single,,,
U05B,setA,M1,heat_kwh,False,False,72,9,0,9993,2066,8206,ok,1.7747895720492983,1.0012702941894531,0.9449436068534852,16.815338134765625,19.62158203125,14.690630912780762,11.05087184906006,10.066967964172363,single,,,
