building,mode,seed,target_name,target_family,horizon_hours,n_dynamic_features,n_train_seq,n_fit_val_seq,n_test_seq,status,rmse,mae,r2,wape_pct,mape_pct,baseline_wape_pct,baseline_mape_pct,delta_wape_vs_baseline,delta_mape_vs_baseline,epochs_ran,datetime_test_start,datetime_test_end
LIB,M0,52,target_point_h8,point,8,8,13225,1322,8213,ok,20.75189200358646,12.830175399780273,0.8874638676643372,22.35083770751953,12111034.0,29.198685451231658,15408554.80394118,-6.847847743712126,-3297520.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,62,target_point_h8,point,8,8,13225,1322,8213,ok,20.752616993057693,12.779147148132324,0.8874559998512268,22.26194190979004,11912235.0,29.198685451231658,15408554.80394118,-6.9367435414416185,-3496319.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,42,target_point_h8,point,8,9,13225,1322,8213,ok,21.039301834416644,12.867844581604004,0.8843250274658203,22.416460037231445,10796403.0,29.198685451231658,15408554.80394118,-6.782225414000212,-4612151.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,52,target_point_h8,point,8,9,13225,1322,8213,ok,20.868639679440356,13.123383522033691,0.8861940503120422,22.861621856689453,17755504.0,29.198685451231658,15408554.80394118,-6.3370635945422045,2346949.196058819,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,62,target_point_h8,point,8,9,13225,1322,8213,ok,20.002719694231974,12.456890106201172,0.8954426050186157,21.7005558013916,10974712.0,29.198685451231658,15408554.80394118,-7.498129649840056,-4433842.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,42,target_point_h8,point,8,14,13225,1322,8213,ok,21.122577957260493,13.070491790771484,0.8834075331687927,22.769481658935547,15004380.0,29.198685451231658,15408554.80394118,-6.429203792296111,-404174.80394118093,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,52,target_point_h8,point,8,14,13225,1322,8213,ok,20.929071443667553,13.08381462097168,0.8855339884757996,22.79269027709961,15384964.0,29.198685451231658,15408554.80394118,-6.405995174132048,-23590.80394118093,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,62,target_point_h8,point,8,14,13225,1322,8213,ok,20.88704274634157,13.11496639251709,0.885993242263794,22.84695816040039,15921145.0,29.198685451231658,15408554.80394118,-6.351727290831267,512590.19605881907,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,42,target_point_h8,point,8,15,13225,1322,8213,ok,20.530329156718437,12.913629531860352,0.8898540735244751,22.496219635009766,13456511.0,29.198685451231658,15408554.80394118,-6.702465816221892,-1952043.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,52,target_point_h8,point,8,15,13225,1322,8213,ok,20.305523140749937,12.687127113342285,0.892253041267395,22.101640701293945,12029249.0,29.198685451231658,15408554.80394118,-7.097044749937712,-3379305.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,62,target_point_h8,point,8,15,13225,1322,8213,ok,21.155801382337334,13.051017761230469,0.8830404877662659,22.73555564880371,13674069.0,29.198685451231658,15408554.80394118,-6.463129802427947,-1734485.803941181,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,42,target_cum_h4,cumulative,4,8,13225,1322,8213,ok,50.8127618574126,30.82874298095703,0.9573637247085571,13.4124755859375,21036658.0,13.241111520510739,8789370.855249567,0.1713640654267614,12247287.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,52,target_cum_h4,cumulative,4,8,13225,1322,8213,ok,55.632638608245294,33.43885040283203,0.9488915801048279,14.548040390014648,18974946.0,13.241111520510739,8789370.855249567,1.3069288695039099,10185575.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,62,target_cum_h4,cumulative,4,8,13225,1322,8213,ok,48.315650669419476,29.141345977783203,0.9614513516426086,12.678350448608398,19890372.0,13.241111520510739,8789370.855249567,-0.5627610719023401,11101001.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,42,target_cum_h4,cumulative,4,9,13225,1322,8213,ok,53.66481940523862,32.47234344482422,0.9524431824684143,14.127546310424805,22464302.0,13.241111520510739,8789370.855249567,0.8864347899140661,13674931.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,52,target_cum_h4,cumulative,4,9,13225,1322,8213,ok,48.731131164084935,30.666162490844727,0.9607855081558228,13.341742515563965,20982076.0,13.241111520510739,8789370.855249567,0.10063099505322626,12192705.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,62,target_cum_h4,cumulative,4,9,13225,1322,8213,ok,48.64393760804757,29.88639259338379,0.9609257578849792,13.002492904663086,17649610.0,13.241111520510739,8789370.855249567,-0.23861861584765265,8860239.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,42,target_cum_h4,cumulative,4,14,13225,1322,8213,ok,52.599032340196146,32.37040328979492,0.9543133974075317,14.083196640014648,16395025.0,13.241111520510739,8789370.855249567,0.8420851195039099,7605654.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,52,target_cum_h4,cumulative,4,14,13225,1322,8213,ok,58.2581891373436,35.537933349609375,0.9439536333084106,15.461275100708008,25846480.0,13.241111520510739,8789370.855249567,2.2201635801972692,17057109.14475043,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,62,target_cum_h4,cumulative,4,14,13225,1322,8213,ok,52.99423704664735,33.42322540283203,0.9536243081092834,14.541241645812988,23659596.0,13.241111520510739,8789370.855249567,1.3001301253022497,14870225.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,42,target_cum_h4,cumulative,4,15,13225,1322,8213,ok,54.235808735730586,33.305091857910156,0.9514257907867432,14.489846229553223,18527284.0,13.241111520510739,8789370.855249567,1.248734709042484,9737913.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,52,target_cum_h4,cumulative,4,15,13225,1322,8213,ok,54.762194525226526,33.66168212890625,0.9504783749580383,14.644986152648926,15077214.0,13.241111520510739,8789370.855249567,1.4038746321381872,6287843.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,62,target_cum_h4,cumulative,4,15,13225,1322,8213,ok,52.92932714360726,32.245601654052734,0.9537377953529358,14.028900146484375,16586789.0,13.241111520510739,8789370.855249567,0.7877886259736364,7797418.144750433,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,42,target_cum_h8,cumulative,8,8,13225,1322,8213,ok,127.36708375179789,77.36798095703125,0.9315968751907349,16.835886001586914,354596.40625,18.404474750822256,253122.1909732848,-1.5685887492353423,101474.2152767152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,52,target_cum_h8,cumulative,8,8,13225,1322,8213,ok,121.2991725355639,74.04388427734375,0.9379592537879944,16.11253547668457,317382.65625,18.404474750822256,253122.1909732848,-2.291939274137686,64260.4652767152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M0,62,target_cum_h8,cumulative,8,8,13225,1322,8213,ok,130.88371508709554,81.05387878417969,0.9277675151824951,17.63796615600586,251087.5,18.404474750822256,253122.1909732848,-0.766508594816397,-2034.6909732847998,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,42,target_cum_h8,cumulative,8,9,13225,1322,8213,ok,124.38132443091085,77.74746704101562,0.9347663521766663,16.91846466064453,237155.71875,18.404474750822256,253122.1909732848,-1.4860100901777251,-15966.4722232848,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,52,target_cum_h8,cumulative,8,9,13225,1322,8213,ok,121.87055681003308,74.20476531982422,0.9373733997344971,16.147544860839844,571921.8125,18.404474750822256,253122.1909732848,-2.2569298899824126,318799.62152671523,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M1,62,target_cum_h8,cumulative,8,9,13225,1322,8213,ok,124.72840024679624,77.21795654296875,0.9344017505645752,16.803239822387695,677151.3125,18.404474750822256,253122.1909732848,-1.601234928434561,424029.12152671523,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,42,target_cum_h8,cumulative,8,14,13225,1322,8213,ok,121.59429613087326,74.22798156738281,0.9376569986343384,16.152597427368164,268374.25,18.404474750822256,253122.1909732848,-2.2518773234540923,15252.0590267152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,52,target_cum_h8,cumulative,8,14,13225,1322,8213,ok,120.82544469579865,73.36339569091797,0.9384428858757019,15.964455604553223,415556.53125,18.404474750822256,253122.1909732848,-2.4400191462690337,162434.3402767152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M2,62,target_cum_h8,cumulative,8,14,13225,1322,8213,ok,118.46634295892864,74.0995101928711,0.9408231973648071,16.1246395111084,426416.40625,18.404474750822256,253122.1909732848,-2.279835239713858,173294.2152767152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,42,target_cum_h8,cumulative,8,15,13225,1322,8213,ok,129.5046150239442,80.52825927734375,0.9292817115783691,17.52358627319336,763376.0625,18.404474750822256,253122.1909732848,-0.880888477628897,510253.87152671523,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,52,target_cum_h8,cumulative,8,15,13225,1322,8213,ok,121.17663292560782,74.86337280273438,0.9380845427513123,16.290863037109375,259745.921875,18.404474750822256,253122.1909732848,-2.1136117137128814,6623.7309017152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
LIB,M3,62,target_cum_h8,cumulative,8,15,13225,1322,8213,ok,120.8832000191714,75.23565673828125,0.9383840560913086,16.37187385559082,378428.21875,18.404474750822256,253122.1909732848,-2.032600895231436,125306.0277767152,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,42,target_point_h1,point,1,8,13225,1322,8213,ok,16.71758173488319,9.712791442871094,0.9817937612533569,8.85727596282959,10350290.0,9.237617377263193,1047643.2796709184,-0.3803414144336035,9302646.720329082,25,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,52,target_point_h1,point,1,8,13225,1322,8213,ok,16.72755955838439,9.432239532470703,0.9817720055580139,8.601435661315918,7330886.5,9.237617377263193,1047643.2796709184,-0.6361817159472754,6283243.220329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,62,target_point_h1,point,1,8,13225,1322,8213,ok,16.340617417585257,9.307524681091309,0.9826055765151978,8.487706184387207,9086237.0,9.237617377263193,1047643.2796709184,-0.7499111928759863,8038593.720329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,42,target_point_h1,point,1,9,13225,1322,8213,ok,17.00649810464233,9.644906044006348,0.9811590313911438,8.795371055603027,7660284.5,9.237617377263193,1047643.2796709184,-0.442246321660166,6612641.220329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,52,target_point_h1,point,1,9,13225,1322,8213,ok,16.576175442035964,9.450271606445312,0.9821004271507263,8.617879867553711,6988742.0,9.237617377263193,1047643.2796709184,-0.6197375097094824,5941098.720329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,62,target_point_h1,point,1,9,13225,1322,8213,ok,16.306736889051408,9.464954376220703,0.9826775789260864,8.631269454956055,10276147.0,9.237617377263193,1047643.2796709184,-0.6063479223071386,9228503.720329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,42,target_point_h1,point,1,14,13225,1322,8213,ok,17.67427522934993,10.26894474029541,0.9796503186225891,9.364442825317383,5755819.0,9.237617377263193,1047643.2796709184,0.1268254480541895,4708175.720329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,52,target_point_h1,point,1,14,13225,1322,8213,ok,16.7740524456441,9.796331405639648,0.9816705584526062,8.93345832824707,6896181.0,9.237617377263193,1047643.2796709184,-0.304159049016123,5848537.720329082,27,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,62,target_point_h1,point,1,14,13225,1322,8213,ok,16.871864762279262,9.740168571472168,0.9814561605453491,8.882243156433105,6385578.5,9.237617377263193,1047643.2796709184,-0.35537422083008785,5337935.220329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,42,target_point_h1,point,1,15,13225,1322,8213,ok,17.90505780417095,10.341235160827637,0.9791154265403748,9.430365562438965,7152729.5,9.237617377263193,1047643.2796709184,0.19274818517577152,6105086.220329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,52,target_point_h1,point,1,15,13225,1322,8213,ok,17.20584425886031,10.00333023071289,0.980714738368988,9.122223854064941,7785236.0,9.237617377263193,1047643.2796709184,-0.11539352319825191,6737592.720329082,25,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,62,target_point_h1,point,1,15,13225,1322,8213,ok,17.806467420081443,10.268546104431152,0.9793447852134705,9.364079475402832,5919505.5,9.237617377263193,1047643.2796709184,0.1264620981396387,4871862.220329082,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,42,target_point_h4,point,4,8,13225,1322,8213,ok,36.624686698745286,22.066041946411133,0.9125534892082214,20.131439208984375,15569714.0,29.302284735187705,5313635.533901505,-9.17084552620333,10256078.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,52,target_point_h4,point,4,8,13225,1322,8213,ok,35.75766826631387,21.376001358032227,0.9166447520256042,19.50189781188965,11296373.0,29.302284735187705,5313635.533901505,-9.800386923298056,5982737.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,62,target_point_h4,point,4,8,13225,1322,8213,ok,35.01609040018692,20.738834381103516,0.9200662970542908,18.920591354370117,13732108.0,29.302284735187705,5313635.533901505,-10.381693380817588,8418472.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,42,target_point_h4,point,4,9,13225,1322,8213,ok,35.78073314310109,21.74156951904297,0.9165371656417847,19.83541488647461,17914218.0,29.302284735187705,5313635.533901505,-9.466869848713095,12600582.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,52,target_point_h4,point,4,9,13225,1322,8213,ok,34.84368168435007,20.621070861816406,0.920851469039917,18.813154220581055,12534027.0,29.302284735187705,5313635.533901505,-10.48913051460665,7220391.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,62,target_point_h4,point,4,9,13225,1322,8213,ok,38.91183600712401,22.913328170776367,0.9012907147407532,20.904443740844727,18278618.0,29.302284735187705,5313635.533901505,-8.397840994342978,12964982.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,42,target_point_h4,point,4,14,13225,1322,8213,ok,34.43019184308392,20.602802276611328,0.92271888256073,18.79648780822754,8884434.0,29.302284735187705,5313635.533901505,-10.505796926960166,3570798.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,52,target_point_h4,point,4,14,13225,1322,8213,ok,36.54565083189192,21.47347068786621,0.9129304885864258,19.590818405151367,9379980.0,29.302284735187705,5313635.533901505,-9.711466330036338,4066344.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,62,target_point_h4,point,4,14,13225,1322,8213,ok,35.844007123641845,21.226835250854492,0.9162417054176331,19.365808486938477,11436473.0,29.302284735187705,5313635.533901505,-9.936476248249228,6122837.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,42,target_point_h4,point,4,15,13225,1322,8213,ok,35.02300618042464,20.944299697875977,0.9200347065925598,19.10804557800293,10289271.0,29.302284735187705,5313635.533901505,-10.194239157184775,4975635.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,52,target_point_h4,point,4,15,13225,1322,8213,ok,36.21531038186318,21.865692138671875,0.914497435092926,19.948654174804688,11569853.0,29.302284735187705,5313635.533901505,-9.353630560383017,6256217.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,62,target_point_h4,point,4,15,13225,1322,8213,ok,34.66374996337583,20.6286678314209,0.9216668605804443,18.820083618164062,10158995.0,29.302284735187705,5313635.533901505,-10.482201117023642,4845359.466098495,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,42,target_point_h8,point,8,8,13225,1322,8213,ok,42.516787814859086,25.436582565307617,0.8816700577735901,23.235958099365234,36498908.0,47.66648389284044,24310147.54125506,-24.430525793475205,12188760.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,52,target_point_h8,point,8,8,13225,1322,8213,ok,44.37625850988271,26.231586456298828,0.8710934519767761,23.962181091308594,34548484.0,47.66648389284044,24310147.54125506,-23.704302801531846,10238336.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,62,target_point_h8,point,8,8,13225,1322,8213,ok,44.99024145491859,26.771312713623047,0.8675016760826111,24.455215454101562,43115204.0,47.66648389284044,24310147.54125506,-23.211268438738877,18805056.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,42,target_point_h8,point,8,9,13225,1322,8213,ok,42.6324624607675,25.72045135498047,0.8810253143310547,23.49526596069336,41827576.0,47.66648389284044,24310147.54125506,-24.17121793214708,17517428.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,52,target_point_h8,point,8,9,13225,1322,8213,ok,44.843106212713316,26.401968002319336,0.8683668971061707,24.117822647094727,38969716.0,47.66648389284044,24310147.54125506,-23.548661245745713,14659568.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,62,target_point_h8,point,8,9,13225,1322,8213,ok,44.640402136738054,26.412525177001953,0.8695542812347412,24.127466201782227,35265548.0,47.66648389284044,24310147.54125506,-23.539017691058213,10955400.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,42,target_point_h8,point,8,14,13225,1322,8213,ok,40.42783434762568,24.242816925048828,0.8930121064186096,22.14546775817871,24329140.0,47.66648389284044,24310147.54125506,-25.52101613466173,18992.458744939417,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,52,target_point_h8,point,8,14,13225,1322,8213,ok,42.22422157595463,25.461822509765625,0.8832929730415344,23.259014129638672,32579368.0,47.66648389284044,24310147.54125506,-24.407469763201767,8269220.458744939,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,62,target_point_h8,point,8,14,13225,1322,8213,ok,44.18427045747587,26.470857620239258,0.8722063899040222,24.180753707885742,29133046.0,47.66648389284044,24310147.54125506,-23.485730184954697,4822898.458744939,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,42,target_point_h8,point,8,15,13225,1322,8213,ok,43.08592687556533,26.051633834838867,0.8784809112548828,23.79779624938965,30150954.0,47.66648389284044,24310147.54125506,-23.86868764345079,5840806.458744939,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,52,target_point_h8,point,8,15,13225,1322,8213,ok,42.26815207325132,25.62818145751953,0.8830500245094299,23.410978317260742,33609696.0,47.66648389284044,24310147.54125506,-24.255505575579697,9299548.45874494,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,62,target_point_h8,point,8,15,13225,1322,8213,ok,41.840336632623426,25.006973266601562,0.885405421257019,22.84351348876953,28286776.0,47.66648389284044,24310147.54125506,-24.822970404070908,3976628.4587449394,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,42,target_cum_h4,cumulative,4,8,13225,1322,8213,ok,101.14313418986976,59.23206329345703,0.9572017788887024,13.506341934204102,24020282.0,18.925300137357986,1877269.279901194,-5.418958203153885,22143012.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,52,target_cum_h4,cumulative,4,8,13225,1322,8213,ok,101.41715080085073,59.30031204223633,0.9569695591926575,13.521905899047852,37991120.0,18.925300137357986,1877269.279901194,-5.403394238310135,36113850.72009881,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,62,target_cum_h4,cumulative,4,8,13225,1322,8213,ok,97.60693254707884,56.95414352416992,0.9601420760154724,12.986921310424805,26850090.0,18.925300137357986,1877269.279901194,-5.938378826933182,24972820.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,42,target_cum_h4,cumulative,4,9,13225,1322,8213,ok,99.08526453735439,57.91938400268555,0.9589256048202515,13.20702075958252,19390604.0,18.925300137357986,1877269.279901194,-5.718279377775467,17513334.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,52,target_cum_h4,cumulative,4,9,13225,1322,8213,ok,102.12611401626178,61.064666748046875,0.9563658237457275,13.924220085144043,20754650.0,18.925300137357986,1877269.279901194,-5.001080052213943,18877380.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,62,target_cum_h4,cumulative,4,9,13225,1322,8213,ok,103.33341628860917,59.914188385009766,0.9553280472755432,13.661882400512695,25040004.0,18.925300137357986,1877269.279901194,-5.263417736845291,23162734.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,42,target_cum_h4,cumulative,4,14,13225,1322,8213,ok,109.04206470440663,64.7633285522461,0.9502559304237366,14.76760482788086,18521472.0,18.925300137357986,1877269.279901194,-4.157695309477127,16644202.720098807,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,52,target_cum_h4,cumulative,4,14,13225,1322,8213,ok,102.9664311195644,61.142093658447266,0.9556447863578796,13.941875457763672,18036286.0,18.925300137357986,1877269.279901194,-4.9834246795943145,16159016.720098807,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,62,target_cum_h4,cumulative,4,14,13225,1322,8213,ok,109.63171658443555,65.71724700927734,0.9497165083885193,14.985121726989746,21510210.0,18.925300137357986,1877269.279901194,-3.9401784103682402,19632940.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,42,target_cum_h4,cumulative,4,15,13225,1322,8213,ok,106.64074748161464,64.07672119140625,0.9524227380752563,14.611042022705078,15099261.0,18.925300137357986,1877269.279901194,-4.314258114652908,13221991.720098807,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,52,target_cum_h4,cumulative,4,15,13225,1322,8213,ok,106.37635868697518,62.87103271484375,0.9526583552360535,14.336115837097168,22277524.0,18.925300137357986,1877269.279901194,-4.589184300260818,20400254.720098805,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,62,target_cum_h4,cumulative,4,15,13225,1322,8213,ok,108.71870059642453,63.27950668334961,0.9505505561828613,14.429258346557617,15763891.0,18.925300137357986,1877269.279901194,-4.496041790800369,13886621.720098807,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,42,target_cum_h8,cumulative,8,8,13225,1322,8213,ok,273.37278519907574,160.66773986816406,0.9178798794746399,18.32786750793457,4318067.5,29.07006320599239,276762.97328886366,-10.74219569805782,4041304.526711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,52,target_cum_h8,cumulative,8,8,13225,1322,8213,ok,262.78206571701196,153.77777099609375,0.9241194725036621,17.541908264160156,3673560.25,29.07006320599239,276762.97328886366,-11.528154941832234,3396797.276711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M0,62,target_cum_h8,cumulative,8,8,13225,1322,8213,ok,253.09196543697314,148.7153778076172,0.9296124577522278,16.96442413330078,4175170.25,29.07006320599239,276762.97328886366,-12.10563907269161,3898407.276711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,42,target_cum_h8,cumulative,8,9,13225,1322,8213,ok,264.0028113013193,159.404052734375,0.9234127998352051,18.1837158203125,3158894.0,29.07006320599239,276762.97328886366,-10.88634738567989,2882131.026711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,52,target_cum_h8,cumulative,8,9,13225,1322,8213,ok,248.40732521153637,148.8245391845703,0.9321940541267395,16.976877212524414,4379106.0,29.07006320599239,276762.97328886366,-12.093185993467976,4102343.026711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M1,62,target_cum_h8,cumulative,8,9,13225,1322,8213,ok,254.58522486340405,153.5597381591797,0.9287794232368469,17.51703643798828,3684473.0,29.07006320599239,276762.97328886366,-11.55302676800411,3407710.026711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,42,target_cum_h8,cumulative,8,14,13225,1322,8213,ok,253.2131559452431,151.08139038085938,0.9295450448989868,17.234323501586914,1813457.625,29.07006320599239,276762.97328886366,-11.835739704405476,1536694.6517111363,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,52,target_cum_h8,cumulative,8,14,13225,1322,8213,ok,255.84888575827333,151.5272674560547,0.9280706644058228,17.285186767578125,2939369.5,29.07006320599239,276762.97328886366,-11.784876438414265,2662606.526711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M2,62,target_cum_h8,cumulative,8,14,13225,1322,8213,ok,256.11902140411206,151.24441528320312,0.9279186725616455,17.252920150756836,2155340.75,29.07006320599239,276762.97328886366,-11.817143055235555,1878577.7767111363,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,42,target_cum_h8,cumulative,8,15,13225,1322,8213,ok,242.71689720227556,145.4696044921875,0.9352650046348572,16.59416961669922,2921228.25,29.07006320599239,276762.97328886366,-12.475893589293172,2644465.276711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,52,target_cum_h8,cumulative,8,15,13225,1322,8213,ok,235.97589919311676,141.94496154785156,0.9388108849525452,16.192102432250977,3350002.75,29.07006320599239,276762.97328886366,-12.877960773741414,3073239.776711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
SOC,M3,62,target_cum_h8,cumulative,8,15,13225,1322,8213,ok,248.43529087068126,149.6438751220703,0.932178795337677,17.070341110229492,2913547.25,29.07006320599239,276762.97328886366,-11.999722095762898,2636784.276711136,35,2024-01-02 02:00:00,2024-12-31 01:00:00
U02B,M0,42,target_point_h1,point,1,8,13225,1322,8206,ok,2.8673903889812884,1.7328590154647827,0.9299952387809753,17.835479736328125,7360258.5,13.884755536370642,3878528.9660061244,3.9507241999574827,3481729.5339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M0,52,target_point_h1,point,1,8,13225,1322,8206,ok,2.937562333115248,1.7764840126037598,0.9265269637107849,18.28449058532715,6888219.5,13.884755536370642,3878528.9660061244,4.399735048956506,3009690.5339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M0,62,target_point_h1,point,1,8,13225,1322,8206,ok,2.803767911570629,1.7028348445892334,0.9330673217773438,17.52645492553711,6989460.0,13.884755536370642,3878528.9660061244,3.641699389166467,3110931.0339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M1,42,target_point_h1,point,1,9,13225,1322,8206,ok,2.7370428531011193,1.6749716997146606,0.9362152218818665,17.239673614501953,6918885.0,13.884755536370642,3878528.9660061244,3.354918078131311,3040356.0339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M1,52,target_point_h1,point,1,9,13225,1322,8206,ok,2.9062585317835117,1.7712795734405518,0.9280844926834106,18.230924606323242,6912501.5,13.884755536370642,3878528.9660061244,4.3461690699526,3033972.5339938756,32,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M1,62,target_point_h1,point,1,9,13225,1322,8206,ok,2.7757946045219053,1.7239887714385986,0.9343962669372559,17.744182586669922,8350953.0,13.884755536370642,3878528.9660061244,3.8594270502992796,4472424.033993876,35,2024-01-02 02:00:00,2024-12-30 18:00:00
